CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,row_num
251,174.214883,0.363636,0.0,0.0,0.0,956.089092,0.0,0.0,0.0,0.083333,1,0,1200.0,238.06524,200.254118,0.0,12,5801
260,1522.680962,1.0,0.0,0.0,0.0,272.151183,0.0,0.0,0.0,0.083333,3,0,6500.0,592.120457,374.842938,0.0,12,5803
265,45.972648,1.0,0.0,0.0,0.0,90.651341,0.0,0.0,0.0,0.083333,1,0,500.0,120.805392,122.432543,0.125,12,5805
316,765.880394,0.909091,0.0,0.0,0.0,1966.812413,0.0,0.0,0.0,0.083333,1,0,8500.0,2953.858729,335.991369,0.181818,12,5807
342,2669.587009,1.0,0.0,0.0,0.0,967.482287,0.0,0.0,0.0,0.083333,1,0,6500.0,666.186973,655.620366,0.0,12,5809
380,1422.3042,1.0,0.0,0.0,0.0,115.324837,0.0,0.0,0.0,0.083333,1,0,3000.0,3489.163639,5873.275911,0.083333,12,5811
428,9387.614011,1.0,0.0,0.0,0.0,7968.273359,0.0,0.0,0.0,0.083333,1,0,12000.0,2202.134525,2584.589917,0.0,12,5813
467,3899.763741,1.0,0.0,0.0,0.0,925.72976,0.0,0.0,0.0,0.083333,1,0,6500.0,877.767833,1454.215974,0.0,12,5815
499,1081.672472,1.0,0.0,0.0,0.0,18.573429,0.0,0.0,0.0,0.083333,1,0,1500.0,1713.311527,541.172178,0.1,12,5817
523,2676.253141,0.909091,0.0,0.0,0.0,2832.570661,0.0,0.0,0.0,0.083333,2,0,3000.0,0.0,,0.0,12,5819
622,320.360709,0.454545,0.0,0.0,0.0,926.958974,0.0,0.0,0.0,0.083333,1,0,1200.0,2036.478465,171.320451,0.25,12,5821
699,350.819852,0.363636,0.0,0.0,0.0,1056.46058,0.0,0.0,0.0,0.083333,3,0,1200.0,119.701887,340.789604,0.0,12,5823
749,1438.46998,1.0,0.0,0.0,0.0,88.409075,0.0,0.0,0.0,0.083333,1,0,1500.0,298.435921,366.90327,0.0,12,5825
791,8.640998,0.363636,0.0,0.0,0.0,2777.200448,0.0,0.0,0.0,0.083333,1,0,6000.0,11267.69478,5.045387,0.5,12,5827
867,1402.44598,1.0,0.0,0.0,0.0,109.398095,0.0,0.0,0.0,0.083333,1,0,1500.0,438.031669,432.195428,0.0,12,5829
983,1437.545676,1.0,0.0,0.0,0.0,154.529131,0.0,0.0,0.0,0.083333,1,0,3000.0,406.05425,406.16845,0.0,12,5831
1043,32.215585,1.0,0.0,0.0,0.0,758.123122,0.0,0.0,0.0,0.083333,3,0,7500.0,838.652563,216.581883,0.083333,12,5833
1064,1690.244293,1.0,0.0,0.0,0.0,272.677146,0.0,0.0,0.0,0.083333,1,0,3000.0,547.687792,439.251584,0.0,12,5835
1087,1001.129965,1.0,0.0,0.0,0.0,457.757366,0.0,0.0,0.0,0.083333,1,0,1200.0,462.290269,469.620367,0.0,12,5837
1127,1089.528456,1.0,0.0,0.0,0.0,76.027194,0.0,0.0,0.0,0.083333,1,0,1200.0,371.902953,421.748003,0.0,12,5839
1143,1446.080403,1.0,0.0,0.0,0.0,75.50221,0.0,0.0,0.0,0.083333,1,0,1700.0,361.533622,496.679318,0.0,12,5841
1167,1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,0.0,0.083333,3,0,2500.0,2751.373324,650.087006,0.083333,12,5843
1252,12.090835,1.0,0.0,0.0,0.0,39.158589,0.0,0.0,0.0,0.083333,1,0,1000.0,50.46639,51.162505,0.111111,12,5845
1268,2182.907415,1.0,0.0,0.0,0.0,210.601451,0.0,0.0,0.0,0.083333,1,0,2500.0,586.800064,813.633917,0.0,12,5847
1307,1121.018433,1.0,0.0,0.0,0.0,410.041428,0.0,0.0,0.0,0.083333,2,0,1500.0,858.248769,296.752391,0.0,12,5849
1354,361.725724,1.0,0.0,0.0,0.0,312.112534,0.0,0.0,0.0,0.083333,2,0,500.0,438.988617,252.245693,0.0,12,5851
1369,1876.872139,1.0,0.0,0.0,0.0,741.088191,0.0,0.0,0.0,0.083333,1,0,2300.0,940.91574,583.146807,0.0,12,5853
1419,112.973151,1.0,0.0,0.0,0.0,152.483846,0.0,0.0,0.0,0.083333,1,0,6000.0,552.938783,207.920808,0.0,12,5855
1455,5.109352,0.181818,0.0,0.0,0.0,78.990599,0.0,0.0,0.0,0.083333,1,0,1000.0,77.984721,14.840576,0.1,12,5857
1492,2601.463574,1.0,0.0,0.0,0.0,528.119509,0.0,0.0,0.0,0.083333,2,0,6000.0,1317.570981,621.58909,0.0,12,5859
1551,153.602336,0.181818,0.0,0.0,0.0,962.466343,0.0,0.0,0.0,0.083333,1,0,1800.0,19.342419,37.240196,0.0,12,5861
1554,5.993508,0.545455,0.0,0.0,0.0,18.751913,0.0,0.0,0.0,0.083333,1,0,500.0,46.268562,99.304829,0.25,12,5863
1575,4.390888,0.272727,0.0,0.0,0.0,19.35123,0.0,0.0,0.0,0.083333,1,0,500.0,95.983734,112.02371,0.0,12,5865
1612,1798.042812,1.0,0.0,0.0,0.0,478.838983,0.0,0.0,0.0,0.083333,1,0,6300.0,1192.610471,564.715406,0.0,12,5867
1643,303.740542,0.545455,0.0,0.0,0.0,869.489056,0.0,0.0,0.0,0.083333,2,0,1000.0,359.36061,211.249109,0.0,12,5869
1687,1294.324002,1.0,0.0,0.0,0.0,101.183886,0.0,0.0,0.0,0.083333,1,0,1500.0,495.527043,393.227405,0.0,12,5871
1704,408.948673,0.272727,0.0,0.0,0.0,1871.859929,0.0,0.0,0.0,0.083333,1,0,10000.0,3902.376688,124.094651,0.090909,12,5873
1770,2679.811246,1.0,0.0,0.0,0.0,154.629617,0.0,0.0,0.0,0.083333,1,0,3000.0,713.179379,1013.177624,0.0,12,5875
1828,1656.350781,1.0,0.0,0.0,0.0,99.264367,0.0,0.0,0.0,0.083333,1,0,1800.0,351.500199,634.569311,0.0,12,5877
1866,347.997266,0.454545,0.0,0.0,0.0,1224.607415,0.0,0.0,0.0,0.083333,1,0,4500.0,3486.642342,159.204938,0.090909,12,5879
1876,3200.184366,1.0,0.0,0.0,0.0,2139.707578,0.0,0.0,0.0,0.083333,1,0,5000.0,780.190463,920.718093,0.0,12,5881
1935,867.938337,0.363636,0.0,0.0,0.0,7378.253685,0.0,0.0,0.0,0.083333,1,0,8000.0,22889.17468,645.775344,0.5,12,5883
1947,3508.560867,1.0,0.0,0.0,0.0,2251.744713,0.0,0.0,0.0,0.083333,2,0,9000.0,4508.112909,935.839831,0.0,12,5885
1998,66.73904,0.545455,0.0,0.0,0.0,325.379938,0.0,0.0,0.0,0.083333,3,0,2500.0,610.793225,110.712542,0.0,12,5887
2016,1093.946163,1.0,0.0,0.0,0.0,18.482296,0.0,0.0,0.0,0.083333,1,0,1200.0,276.73092,283.18296,0.0,12,5889
2057,1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,0.0,0.083333,1,0,2000.0,2313.97005,398.031823,0.111111,12,5891
2080,597.44365,1.0,0.0,0.0,0.0,36.582227,0.0,0.0,0.0,0.083333,1,0,1500.0,1572.905114,160.096384,0.181818,12,5893
2095,960.221148,0.727273,0.0,0.0,0.0,1357.652469,0.0,0.0,0.0,0.083333,3,0,1500.0,308.039409,373.610849,0.0,12,5895
2130,584.287125,0.818182,0.0,0.0,0.0,918.151142,0.0,0.0,0.0,0.083333,2,0,1000.0,1029.191073,277.371035,0.125,12,5897
2150,1355.179528,1.0,0.0,0.0,0.0,119.945758,0.0,0.0,0.0,0.083333,2,0,1500.0,338.541279,348.388563,0.0,12,5899
2179,195.361788,1.0,0.0,0.0,0.0,368.716548,0.0,0.0,0.0,0.083333,1,0,8500.0,153.610279,165.079071,0.0,12,5901
2229,1426.870236,1.0,0.0,0.0,0.0,98.687898,0.0,0.0,0.0,0.083333,1,0,1500.0,324.97095,642.629679,0.0,12,5903
2252,3377.632916,1.0,0.0,0.0,0.0,1241.559904,0.0,0.0,0.0,0.083333,2,0,5000.0,1028.191288,724.601528,0.0,12,5905
2285,1154.410108,0.909091,0.0,0.0,0.0,2593.398852,0.0,0.0,0.0,0.083333,1,0,3000.0,2607.110273,471.642521,0.090909,12,5907
2376,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1,0,2500.0,2673.832747,675.477318,0.083333,12,5909
2406,1005.332554,1.0,0.0,0.0,0.0,19.503826,0.0,0.0,0.0,0.083333,1,0,1200.0,347.446739,425.777184,0.0,12,5911
2458,0.0,0.0,0.0,0.0,0.0,181.64979,0.0,0.0,0.0,0.083333,1,0,2500.0,1140.957855,,0.0,12,5913
2465,1.470582,0.272727,0.0,0.0,0.0,18.149946,0.0,0.0,0.0,0.083333,1,0,9000.0,81.65922,60.080498,1.0,12,5915
2513,3.036243,0.090909,0.0,0.0,0.0,81.569379,0.0,0.0,0.0,0.083333,1,0,500.0,0.0,,0.0,12,5917
2527,2778.220254,1.0,0.0,0.0,0.0,99.790116,0.0,0.0,0.0,0.083333,2,0,3000.0,813.686705,1449.354152,0.0,12,5919
2566,2267.664008,1.0,0.0,0.0,0.0,76.590404,0.0,0.0,0.0,0.083333,1,0,2500.0,597.046672,673.465761,0.0,12,5921
2614,939.989584,1.0,0.0,0.0,0.0,56.443763,0.0,0.0,0.0,0.083333,2,0,1000.0,214.758351,184.671844,0.0,12,5923
2620,312.928384,1.0,0.0,0.0,0.0,1800.188812,0.0,0.0,0.0,0.083333,1,0,2800.0,28.380195,193.738387,0.0,12,5925
2645,645.528692,1.0,0.0,0.0,0.0,6479.639793,0.0,0.0,0.0,0.083333,1,0,10000.0,0.0,,0.0,12,5927
2650,1108.987965,1.0,0.0,0.0,0.0,75.070968,0.0,0.0,0.0,0.083333,1,0,1500.0,1690.172114,283.054152,0.083333,12,5929
2687,8.248278,0.363636,0.0,0.0,0.0,74.905547,0.0,0.0,0.0,0.083333,1,0,4000.0,323.533469,64.837252,0.5,12,5931
2732,1068.985549,1.0,0.0,0.0,0.0,54.67143,0.0,0.0,0.0,0.083333,1,0,1200.0,359.180202,319.230878,0.0,12,5933
2766,88.492683,0.727273,0.0,0.0,0.0,438.517219,0.0,0.0,0.0,0.083333,1,0,2500.0,481.996972,78.113848,0.083333,12,5935
2828,1441.679257,1.0,0.0,0.0,0.0,914.794214,0.0,0.0,0.0,0.083333,1,0,6500.0,568.212802,308.89183,0.0,12,5937
2863,218.004416,1.0,0.0,0.0,0.0,272.866274,0.0,0.0,0.0,0.083333,2,0,500.0,186.269591,177.363707,0.0,12,5939
2907,752.485849,0.727273,0.0,0.0,0.0,1075.239192,0.0,0.0,0.0,0.083333,4,0,1200.0,1321.798347,145.445603,0.0,12,5941
2951,918.22723,1.0,0.0,0.0,0.0,869.988157,0.0,0.0,0.0,0.083333,6,0,1200.0,881.16504,1938.465006,0.0,12,5943
3071,1638.42534,1.0,0.0,0.0,0.0,37.921481,0.0,0.0,0.0,0.083333,1,0,1800.0,459.151425,335.813771,0.0,12,5945
3134,1708.506241,1.0,0.0,0.0,0.0,236.443443,0.0,0.0,0.0,0.083333,1,0,2000.0,702.214941,417.488671,0.0,12,5947
3144,45.747578,0.363636,0.0,0.0,0.0,201.529984,0.0,0.0,0.0,0.083333,2,0,1200.0,491.502618,106.285,0.333333,12,5949
3151,566.147105,1.0,0.0,0.0,0.0,187.572355,0.0,0.0,0.0,0.083333,1,0,2000.0,1177.661577,190.365154,0.0,12,5951
3164,987.584177,1.0,0.0,0.0,0.0,185.647722,0.0,0.0,0.0,0.083333,2,0,1200.0,448.68922,251.520629,0.0,12,5953
3167,4338.606862,1.0,0.0,0.0,0.0,1817.569093,0.0,0.0,0.0,0.083333,4,0,8000.0,8019.800702,964.118618,0.0,12,5955
3215,2544.036536,1.0,0.0,0.0,0.0,107.710567,0.0,0.0,0.0,0.083333,1,0,7000.0,1064.575065,587.957563,0.0,12,5957
3276,3221.717702,1.0,0.0,0.0,0.0,935.750295,0.0,0.0,0.0,0.083333,4,0,4500.0,5058.385272,1103.84347,0.083333,12,5959
3293,126.13588,1.0,0.0,0.0,0.0,1170.273287,0.0,0.0,0.0,0.083333,2,0,1200.0,1131.54314,78.85135,0.083333,12,5961
3319,2093.844656,1.0,0.0,0.0,0.0,1307.898095,0.0,0.0,0.0,0.083333,2,0,3000.0,470.841807,912.479272,0.0,12,5963
3361,1447.267049,1.0,0.0,0.0,0.0,77.866868,0.0,0.0,0.0,0.083333,1,0,1500.0,315.87129,298.701546,0.0,12,5965
3389,1173.662921,0.818182,0.0,0.0,0.0,1422.490362,0.0,0.0,0.0,0.083333,1,0,1800.0,238.582391,258.649795,0.0,12,5967
3456,2297.708974,1.0,0.0,0.0,0.0,797.536774,0.0,0.0,0.0,0.083333,2,0,3000.0,893.62955,469.990207,0.0,12,5969
3487,1672.969871,1.0,0.0,0.0,0.0,74.812657,0.0,0.0,0.0,0.083333,1,0,2100.0,341.940624,754.672615,0.0,12,5971
3502,408.732898,0.272727,0.0,0.0,0.0,4799.003911,0.0,0.0,0.0,0.083333,1,0,5000.0,19666.29097,678.362107,1.0,12,5973
3517,2722.600219,1.0,0.0,0.0,0.0,234.473649,0.0,0.0,0.0,0.083333,2,0,3000.0,638.102089,653.783205,0.0,12,5975
3547,1752.637427,1.0,0.0,0.0,0.0,1770.461427,0.0,0.0,0.0,0.083333,1,0,3000.0,859.631936,396.466646,0.0,12,5977
3608,1685.020731,1.0,0.0,0.0,0.0,243.61411,0.0,0.0,0.0,0.083333,1,0,1800.0,559.556519,335.731533,0.0,12,5979
3614,390.008261,1.0,0.0,0.0,0.0,463.287959,0.0,0.0,0.0,0.083333,1,0,2500.0,250.588485,205.177541,0.0,12,5981
3640,291.598301,0.454545,0.0,0.0,0.0,1118.361104,0.0,0.0,0.0,0.083333,2,0,3000.0,1174.005094,85.227184,0.083333,12,5983
3670,2627.184835,1.0,0.0,0.0,0.0,3216.192328,0.0,0.0,0.0,0.083333,7,0,3150.0,394.285767,10636.14839,0.0,12,5985
3684,2786.817229,1.0,0.0,0.0,0.0,154.876604,0.0,0.0,0.0,0.083333,1,0,7000.0,609.526586,625.852886,0.0,12,5987
3688,272.711518,0.818182,0.0,0.0,0.0,682.156051,0.0,0.0,0.0,0.083333,2,0,3000.0,2755.877257,144.621645,0.181818,12,5989
3794,1418.854925,1.0,0.0,0.0,0.0,121.072144,0.0,0.0,0.0,0.083333,1,0,1500.0,275.722064,408.666535,0.0,12,5991
3875,1381.753281,1.0,0.0,0.0,0.0,648.228793,0.0,0.0,0.0,0.083333,1,0,2400.0,3112.377295,3102.98565,0.0,12,5993
3889,0.074724,0.181818,0.0,0.0,0.0,370.73048,0.0,0.0,0.0,0.083333,1,0,1000.0,1628.657052,11.51534,1.0,12,5995
3895,784.959164,1.0,0.0,0.0,0.0,397.992799,0.0,0.0,0.0,0.083333,2,0,3500.0,223.240044,279.341188,0.0,12,5997
3905,1434.097191,1.0,0.0,0.0,0.0,1866.841949,0.0,0.0,0.0,0.083333,2,0,2400.0,2361.929133,390.202217,0.0,12,5999
3966,3034.686119,1.0,0.0,0.0,0.0,370.098258,0.0,0.0,0.0,0.083333,2,0,3000.0,91.692752,26143.17049,0.0,12,6001
3981,1076.029456,1.0,0.0,0.0,0.0,59.57182,0.0,0.0,0.0,0.083333,2,0,1200.0,239.407898,363.517186,0.0,12,6003
3991,2097.470969,1.0,0.0,0.0,0.0,1546.052817,0.0,0.0,0.0,0.083333,2,0,3500.0,510.126277,558.162379,0.0,12,6005
4048,83.442168,1.0,0.0,0.0,0.0,91.564073,0.0,0.0,0.0,0.083333,1,0,750.0,36.205265,292.340434,0.0,12,6007
4058,87.462633,0.454545,0.0,0.0,0.0,1251.696029,0.0,0.0,0.0,0.083333,1,0,2000.0,2678.249487,114.91159,0.333333,12,6009
4100,1543.287931,1.0,0.0,0.0,0.0,36.481832,0.0,0.0,0.0,0.083333,1,0,1800.0,548.589391,529.340488,0.0,12,6011
4113,556.912886,1.0,0.0,0.0,0.0,972.223685,0.0,0.0,0.0,0.083333,1,0,4000.0,1968.065171,188.435841,0.083333,12,6013
4128,811.638687,1.0,0.0,0.0,0.0,783.165528,0.0,0.0,0.0,0.083333,1,0,3000.0,608.913721,276.992932,0.0,12,6015
4197,3160.087236,1.0,0.0,0.0,0.0,757.003109,0.0,0.0,0.0,0.083333,1,0,8000.0,744.90895,715.509134,0.0,12,6017
4235,2586.357487,1.0,0.0,0.0,0.0,256.100571,0.0,0.0,0.0,0.083333,1,0,3000.0,658.61387,582.879568,0.0,12,6019
4251,1091.973832,1.0,0.0,0.0,0.0,77.349474,0.0,0.0,0.0,0.083333,1,0,1200.0,259.506889,518.930756,0.0,12,6021
4293,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2,0,4200.0,0.0,,0.0,12,6023
4305,58.281306,0.363636,0.0,0.0,0.0,470.095785,0.0,0.0,0.0,0.083333,1,0,1000.0,150.567116,190.032581,0.0,12,6025
4367,665.285049,1.0,0.0,0.0,0.0,18.766426,0.0,0.0,0.0,0.083333,1,0,700.0,45.650296,3087.338813,0.0,12,6027
4377,2772.772734,1.0,0.0,0.0,0.0,346.81139,0.0,0.0,0.0,0.083333,1,0,3000.0,805.647974,989.962866,0.0,12,6029
4429,913.520763,0.363636,0.0,0.0,0.0,2768.870906,0.0,0.0,0.0,0.083333,2,0,3000.0,384.809455,912.399567,0.0,12,6031
4462,1232.345324,1.0,0.0,0.0,0.0,369.262743,0.0,0.0,0.0,0.083333,2,0,1700.0,299.568227,252.694662,0.0,12,6033
4523,1358.513908,1.0,0.0,0.0,0.0,73.870282,0.0,0.0,0.0,0.083333,2,0,1500.0,353.105652,435.809869,0.0,12,6035
4566,241.032979,1.0,0.0,0.0,0.0,642.862505,0.0,0.0,0.0,0.083333,1,0,1500.0,915.454305,195.162256,0.083333,12,6037
4599,1224.95436,1.0,0.0,0.0,0.0,292.385578,0.0,0.0,0.0,0.083333,1,0,1400.0,350.078829,566.002062,0.0,12,6039
4623,1143.333419,1.0,0.0,0.0,0.0,267.402242,0.0,0.0,0.0,0.083333,1,0,2500.0,588.789066,289.050092,0.0,12,6041
4633,2024.488164,1.0,0.0,0.0,0.0,1374.874243,0.0,0.0,0.0,0.083333,1,0,3000.0,3398.082374,678.700673,0.083333,12,6043
4694,253.08362,0.181818,0.0,0.0,0.0,1654.916972,0.0,0.0,0.0,0.083333,1,0,1800.0,0.0,,0.0,12,6045
4729,2233.485479,1.0,0.0,0.0,0.0,99.651002,0.0,0.0,0.0,0.083333,1,0,5000.0,536.029708,527.131185,0.0,12,6047
4764,6.824905,0.090909,0.0,0.0,0.0,1150.890874,0.0,0.0,0.0,0.083333,1,0,1200.0,0.0,,0.0,12,6049
4850,1579.728772,1.0,0.0,0.0,0.0,124.941315,0.0,0.0,0.0,0.083333,1,0,1800.0,464.305701,482.666125,0.0,12,6051
4901,1572.097459,1.0,0.0,0.0,0.0,1128.876546,0.0,0.0,0.0,0.083333,3,0,2500.0,402.317895,402.142382,0.0,12,6053
4966,67.251991,0.545455,0.0,0.0,0.0,90.56246,0.0,0.0,0.0,0.083333,3,0,500.0,987.785921,78.989438,0.333333,12,6055
5031,900.482738,1.0,0.0,0.0,0.0,77.012362,0.0,0.0,0.0,0.083333,1,0,1000.0,197.631228,214.62422,0.0,12,6057
5093,0.0,0.0,0.0,0.0,0.0,100.51993,0.0,0.0,0.0,0.083333,1,0,2000.0,0.0,,0.0,12,6059
5113,1174.088448,1.0,0.0,0.0,0.0,39.500445,0.0,0.0,0.0,0.083333,1,0,1200.0,283.442187,463.961378,0.0,12,6061
5142,8.555864,1.0,0.0,0.0,0.0,75.612993,0.0,0.0,0.0,0.083333,1,0,5000.0,74.218884,96.13968,0.0,12,6063
5170,10.248544,0.090909,0.0,0.0,0.0,690.668996,0.0,0.0,0.0,0.083333,3,0,1200.0,0.0,,0.0,12,6065
5209,1874.843394,1.0,0.0,0.0,0.0,120.178123,0.0,0.0,0.0,0.083333,1,0,2100.0,444.783009,671.420908,0.0,12,6067
5349,3421.570645,1.0,0.0,0.0,0.0,287.27997,0.0,0.0,0.0,0.083333,1,0,8500.0,1387.841466,801.652585,0.0,12,6069
5405,765.66511,1.0,0.0,0.0,0.0,924.627991,0.0,0.0,0.0,0.083333,1,0,3000.0,703.772856,249.298802,0.0,12,6071
5420,2891.678357,0.454545,0.0,0.0,0.0,7981.152983,0.0,0.0,0.0,0.083333,4,0,10000.0,1379.83404,1840.913723,0.0,12,6073
5497,0.0,0.0,0.0,0.0,0.0,310.888779,0.0,0.0,0.0,0.083333,1,0,9000.0,0.0,,0.0,12,6075
5529,4251.411617,1.0,0.0,0.0,0.0,2318.967259,0.0,0.0,0.0,0.083333,1,0,5000.0,1428.511775,1322.626868,0.0,12,6077
5573,785.429991,1.0,0.0,0.0,0.0,277.70324,0.0,0.0,0.0,0.083333,1,0,1200.0,327.423796,168.363818,0.0,12,6079
5586,306.460387,1.0,0.0,0.0,0.0,191.834575,0.0,0.0,0.0,0.083333,1,0,7000.0,577.962789,171.809634,0.083333,12,6081
5709,1042.614416,1.0,0.0,0.0,0.0,119.716756,0.0,0.0,0.0,0.083333,2,0,1200.0,269.011259,437.211705,0.0,12,6083
5788,1.864427,0.090909,0.0,0.0,0.0,93.468447,0.0,0.0,0.0,0.083333,1,0,1800.0,0.0,,0.0,12,6085
5889,293.351517,1.0,0.0,0.0,0.0,247.986362,0.0,0.0,0.0,0.083333,3,0,500.0,533.754035,169.743478,0.083333,12,6087
5928,1783.622522,1.0,0.0,0.0,0.0,99.516488,0.0,0.0,0.0,0.083333,1,0,2000.0,453.767518,509.410087,0.0,12,6089
5952,675.117139,0.181818,0.0,0.0,0.0,6523.780195,0.0,0.0,0.0,0.083333,1,0,12500.0,0.0,,0.0,12,6091
5979,508.598624,1.0,0.0,0.0,0.0,950.084436,0.0,0.0,0.0,0.083333,1,0,11500.0,974.764661,217.361776,0.0,12,6093
6058,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1,0,1200.0,151.823651,2906.110765,0.0,12,6095
6110,333.175537,1.0,0.0,0.0,0.0,709.915658,0.0,0.0,0.0,0.083333,2,0,1200.0,88.066511,95.6311,0.083333,12,6097
6150,7593.590618,1.0,0.0,0.0,0.0,3843.962731,0.0,0.0,0.0,0.083333,2,0,8000.0,1534.809766,2012.365718,0.0,12,6099
6181,0.001214,0.181818,0.0,0.0,0.0,39.610415,0.0,0.0,0.0,0.083333,1,0,7500.0,231.081616,0.117036,0.0,12,6101
6205,753.703481,1.0,0.0,0.0,0.0,899.346012,0.0,0.0,0.0,0.083333,2,0,1200.0,1065.666403,160.863666,0.083333,12,6103
6248,1502.292117,1.0,0.0,0.0,0.0,188.762242,0.0,0.0,0.0,0.083333,1,0,4600.0,544.978537,368.962968,0.0,12,6105
6283,543.815182,1.0,0.0,0.0,0.0,45.475577,0.0,0.0,0.0,0.083333,1,0,3000.0,593.946163,261.125552,0.0,12,6107
6311,17.699123,0.454545,0.0,0.0,0.0,29.421611,0.0,0.0,0.0,0.083333,1,2,2000.0,178.288304,82.738431,0.333333,12,6109
6351,2286.673155,0.818182,0.0,0.0,0.0,2617.930904,0.0,0.0,0.0,0.083333,2,0,3000.0,602.563865,648.459886,0.0,12,6111
6378,1337.57386,1.0,0.0,0.0,0.0,36.473828,0.0,0.0,0.0,0.083333,1,0,3000.0,395.385249,324.284676,0.0,12,6113
6424,1305.883623,1.0,0.0,0.0,0.0,1015.334397,0.0,0.0,0.0,0.083333,1,0,8000.0,1423.232277,265.899549,0.0,12,6115
6460,1917.203534,1.0,0.0,0.0,0.0,84.438672,0.0,0.0,0.0,0.083333,1,0,2000.0,468.617347,899.048237,0.0,12,6117
6494,45.160837,0.727273,0.0,0.0,0.0,79.46115,0.0,0.0,0.0,0.083333,1,0,6500.0,486.597254,89.975046,0.0,12,6119
6520,1301.800738,1.0,0.0,0.0,0.0,1378.856373,0.0,0.0,0.0,0.083333,2,0,4500.0,1009.40361,280.243063,0.0,12,6121
6550,495.16253,1.0,0.0,0.0,0.0,836.270564,0.0,0.0,0.0,0.083333,1,0,1000.0,639.722174,248.656446,0.0,12,6123
6599,303.929544,0.545455,0.0,0.0,0.0,1120.769857,0.0,0.0,0.0,0.083333,1,0,1200.0,1471.642879,146.079539,0.125,12,6125
6625,869.001444,1.0,0.0,0.0,0.0,278.591282,0.0,0.0,0.0,0.083333,1,0,1200.0,541.101815,286.374289,0.0,12,6127
6662,17.765052,0.636364,0.0,0.0,0.0,112.476618,0.0,0.0,0.0,0.083333,1,0,2200.0,200.061869,162.701658,0.25,12,6129
6707,1812.61375,0.727273,0.0,0.0,0.0,2804.289646,0.0,0.0,0.0,0.083333,1,0,9000.0,961.987007,951.721048,0.0,12,6131
6737,229.272651,0.363636,0.0,0.0,0.0,751.963727,0.0,0.0,0.0,0.083333,1,0,1200.0,12.773144,312.967911,0.0,12,6133
6746,2754.527855,1.0,0.0,0.0,0.0,145.998161,0.0,0.0,0.0,0.083333,1,0,3000.0,606.80074,1064.070359,0.0,12,6135
6782,348.813275,1.0,0.0,0.0,0.0,27.740449,0.0,0.0,0.0,0.083333,1,0,150.0,804.063354,3727.643932,0.083333,12,6137
6814,1964.369476,0.727273,0.0,0.0,0.0,2706.493856,0.0,0.0,0.0,0.083333,1,0,3000.0,636.224436,675.460542,0.0,12,6139
6818,287.787967,1.0,0.0,0.0,0.0,19.464101,0.0,0.0,0.0,0.083333,1,0,300.0,104.919187,346.608792,0.0,12,6141
6890,72.76697,1.0,0.0,0.0,0.0,952.855308,0.0,0.0,0.0,0.083333,1,0,2500.0,945.465018,56.782521,0.090909,12,6143
6937,200.988312,0.181818,0.0,0.0,0.0,1864.566564,0.0,0.0,0.0,0.083333,5,0,2500.0,9724.871142,332.480788,1.0,12,6145
6972,1770.072581,1.0,0.0,0.0,0.0,781.616559,0.0,0.0,0.0,0.083333,1,0,2500.0,1390.781416,845.927334,0.0,12,6147
6982,734.729977,0.727273,0.0,0.0,0.0,428.36939,0.0,0.0,0.0,0.083333,5,0,1200.0,1596.300157,179.245282,0.181818,12,6149
7012,1584.358415,1.0,0.0,0.0,0.0,440.692946,0.0,0.0,0.0,0.083333,1,0,4000.0,805.264643,452.084802,0.0,12,6151
7036,1793.954788,1.0,0.0,0.0,0.0,93.199729,0.0,0.0,0.0,0.083333,1,0,2500.0,508.613001,481.397375,0.0,12,6153
7093,804.006538,1.0,0.0,0.0,0.0,266.561781,0.0,0.0,0.0,0.083333,1,0,2500.0,226.212069,279.773547,0.0,12,6155
7118,7543.580736,1.0,0.0,0.0,0.0,2925.55754,0.0,0.0,0.0,0.083333,9,0,8500.0,1738.415018,1785.269757,0.0,12,6157
7154,282.934373,0.181818,0.0,0.0,0.0,2333.150712,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,,0.0,12,6159
7163,2458.376257,0.818182,0.0,0.0,0.0,102.275984,0.0,0.0,0.0,0.083333,1,0,7500.0,4543.63481,647.20869,0.0,12,6161
7255,107.48717,0.090909,0.0,0.0,0.0,1391.262316,0.0,0.0,0.0,0.083333,5,0,1500.0,0.0,,0.0,12,6163
7296,0.288293,0.090909,0.0,0.0,0.0,606.18161,0.0,0.0,0.0,0.083333,1,0,2000.0,3630.305137,82.240686,0.0,12,6165
